index_no,model,simulation,scenario,run,step,time,agent_name,expected_wage,labor_capacity
8536,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_35,0.8836474615895329,2.2384849100958233
8537,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_36,0.9332126479329982,1.910033928035116
8538,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_37,1.4016543627474234,1.9851297290243872
8539,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_38,0.5934830970751601,2.0129089044057533
8540,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_39,0.9946245122482272,1.6892276153396777
8541,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_40,0.9430220463783171,1.7799894629352004
8542,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_41,1.1661733573806676,2.08463725960681
8543,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_42,0.9358640600944705,2.2082339759422616
8544,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_43,0.6718358986473195,1.8218913345621919
8545,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_44,0.8000475973413441,1.8845903168310625
8546,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_45,0.8566882256384704,1.9076709278619304
8547,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_46,1.0976693867210778,2.0229879181191106
8548,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_47,0.9304921517896944,2.275827098111107
8549,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_48,0.922646341055861,1.9598902299346508
8550,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_49,1.0786062919583115,2.095417514352536
8551,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_50,0.8139245444889607,1.8453504507901708
8552,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_51,1.2886371898209565,1.9360657761058213
8553,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_52,1.0432529376100745,1.8445265867828946
8554,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_53,0.9842291652905246,2.1966311075343268
8555,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_54,0.8774291754314388,2.0791384437522082
8556,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_55,1.1048938651553142,1.783925158934581
8557,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_56,0.7192821146420614,2.091521572573309
8558,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_57,1.1977613319912854,1.885894762901998
8559,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_58,0.9331729945310545,2.019871749262843
8560,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_59,0.75558659283111,2.409786404895767
8561,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_60,0.6770288033385237,1.8700124568426693
8562,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_61,1.1513189394139087,1.9470830753167552
8563,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_62,1.1654587449018132,1.9608319127241698
8564,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_63,1.2731656803450708,2.156269402592423
8565,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_64,1.1110122211638676,2.228562670253601
8566,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_65,0.841998829701335,1.8478860347431234
8567,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_66,1.0651485490136552,2.2130772533001055
8568,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_67,0.9057206598127127,1.908951735381707
8569,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_68,1.5706338723230595,2.0063900874421097
8570,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_69,1.1245273327214804,1.9365438253940834
8571,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_70,1.1963347779375597,2.1454104915097467
8572,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_71,1.1129272732056668,2.0453207091784003
8573,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_72,0.7813041958273009,1.829916910005262
8574,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_73,1.1483866294716463,2.0914090878027354
8575,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_74,0.9807680387418509,1.9686854195366417
8576,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_75,0.9896983755696566,2.338270324463715
8577,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_76,0.7816240001053121,2.1894705210887637
8578,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_77,0.9834323784292873,1.7047124595806302
8579,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_78,1.001788279933644,1.5578805625070038
8580,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_79,0.8772859452373657,1.632419413141983
8581,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_80,0.725780762547851,1.9140155295045715
8582,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_81,0.9925001873242284,2.278187204139133
8583,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_82,1.0018042767188184,1.9571722229888513
8584,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_83,1.042542868986559,1.9358170211128813
8585,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_84,0.5683334696179014,1.8576542217462746
8586,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_85,1.0190307150144096,1.9779039195786647
8587,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_86,0.9821877565965816,1.9504135747471643
8588,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_87,1.1837023332027266,1.9891673988502103
8589,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_88,0.7465155532845799,1.9918847581356474
8590,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_89,1.0289612648970952,1.849726484024965
8591,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_90,1.1126038471471065,2.1852767215388775
8592,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_91,1.0478121971583891,2.1432923885990354
8593,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_92,0.9708968012328563,1.9805986032455933
8594,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_93,1.1595401256905091,1.6615520013864367
8595,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_94,1.0681181643227333,1.8207159969155273
8596,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_95,0.9572747221594042,1.9117517954152257
8597,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_96,0.9980507403766212,2.21236108469465
8598,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_97,0.8733543442919054,1.9309883607136569
8599,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_98,1.2502664948062314,1.6969912113300492
8600,macro_Caiani,macro_Caiani,Scenario1,0,85,2020-01-15T12:49,HH_99,0.80261835755628,2.0829561852287717
8601,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_0,0.8271516907297058,2.0873015732190723
8602,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_1,0.9730010912361002,1.9627536928728597
8603,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_2,0.5358376422938557,2.0156506641795118
8604,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_3,1.1293144129500332,1.9349271672267985
8605,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_4,0.6405332342774506,2.1246118690497444
8606,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_5,0.6726240682066322,2.216643084062369
8607,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_6,0.6071707744494432,2.1320221202870235
8608,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_7,1.0145530184463505,1.768614122290957
8609,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_8,1.2630549832097453,2.226204469665747
8610,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_9,1.0800263499577418,1.9092777486919439
8611,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_10,1.016737379247288,2.0283626753350554
8612,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_11,0.7307907578824621,2.306807785459548
8613,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_12,1.064502034361709,1.9803819655204076
8614,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_13,0.7645511684469698,1.983351429208884
8615,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_14,0.8608138545593115,2.0552476197409484
8616,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_15,1.0769454150945863,1.7766729300519541
8617,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_16,1.038199464315677,1.9571442072875274
8618,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_17,1.3264652132605659,1.7291554409765901
8619,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_18,1.6991500972215583,2.069296114491845
8620,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_19,1.1630294042982912,1.9638710806307018
8621,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_20,0.5488451949076876,1.831370464047503
8622,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_21,0.7356722970065417,1.94923263495817
8623,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_22,1.1628085905520884,2.0284110783089004
8624,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_23,0.7890516659510077,2.1733058833566585
8625,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_24,1.042875705353706,2.1666156130453125
8626,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_25,0.8590871132035843,1.8137067079153386
8627,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_26,1.0420203731230335,2.061304435286709
8628,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_27,0.9411396321694668,2.16079172668005
8629,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_28,0.9493986923223632,2.0470907631313198
8630,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_29,1.0338350233052913,1.905541631547279
8631,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_30,0.8003158072167096,1.9357673240248265
8632,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_31,1.0775622009907908,2.006482759296322
8633,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_32,1.214110449651919,2.1077942450254223
8634,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_33,0.9797863072022066,1.8322501639340105
8635,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_34,0.84931745258504,2.0002345143464657
8636,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_35,0.8836474615895329,2.2384849100958233
8637,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_36,0.9332126479329982,1.910033928035116
8638,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_37,1.4016543627474234,1.9851297290243872
8639,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_38,0.5934830970751601,2.0129089044057533
8640,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_39,0.9946245122482272,1.6892276153396777
8641,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_40,0.9430220463783171,1.7799894629352004
8642,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_41,1.1661733573806676,2.08463725960681
8643,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_42,0.9358640600944705,2.2082339759422616
8644,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_43,0.6718358986473195,1.8218913345621919
8645,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_44,0.8000475973413441,1.8845903168310625
8646,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_45,0.8566882256384704,1.9076709278619304
8647,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_46,1.0976693867210778,2.0229879181191106
8648,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_47,0.9304921517896944,2.275827098111107
8649,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_48,0.922646341055861,1.9598902299346508
8650,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_49,1.0786062919583115,2.095417514352536
8651,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_50,0.8139245444889607,1.8453504507901708
8652,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_51,1.2886371898209565,1.9360657761058213
8653,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_52,1.0432529376100745,1.8445265867828946
8654,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_53,0.9842291652905246,2.1966311075343268
8655,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_54,0.8774291754314388,2.0791384437522082
8656,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_55,1.1048938651553142,1.783925158934581
8657,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_56,0.7192821146420614,2.091521572573309
8658,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_57,1.1977613319912854,1.885894762901998
8659,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_58,0.9331729945310545,2.019871749262843
8660,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_59,0.75558659283111,2.409786404895767
8661,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_60,0.6770288033385237,1.8700124568426693
8662,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_61,1.1513189394139087,1.9470830753167552
8663,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_62,1.1654587449018132,1.9608319127241698
8664,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_63,1.2731656803450708,2.156269402592423
8665,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_64,1.1110122211638676,2.228562670253601
8666,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_65,0.841998829701335,1.8478860347431234
8667,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_66,1.0651485490136552,2.2130772533001055
8668,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_67,0.9057206598127127,1.908951735381707
8669,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_68,1.5706338723230595,2.0063900874421097
8670,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_69,1.1245273327214804,1.9365438253940834
8671,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_70,1.1963347779375597,2.1454104915097467
8672,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_71,1.1129272732056668,2.0453207091784003
8673,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_72,0.7813041958273009,1.829916910005262
8674,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_73,1.1483866294716463,2.0914090878027354
8675,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_74,0.9807680387418509,1.9686854195366417
8676,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_75,0.9896983755696566,2.338270324463715
8677,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_76,0.7816240001053121,2.1894705210887637
8678,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_77,0.9834323784292873,1.7047124595806302
8679,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_78,1.001788279933644,1.5578805625070038
8680,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_79,0.8772859452373657,1.632419413141983
8681,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_80,0.725780762547851,1.9140155295045715
8682,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_81,0.9925001873242284,2.278187204139133
8683,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_82,1.0018042767188184,1.9571722229888513
8684,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_83,1.042542868986559,1.9358170211128813
8685,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_84,0.5683334696179014,1.8576542217462746
8686,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_85,1.0190307150144096,1.9779039195786647
8687,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_86,0.9821877565965816,1.9504135747471643
8688,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_87,1.1837023332027266,1.9891673988502103
8689,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_88,0.7465155532845799,1.9918847581356474
8690,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_89,1.0289612648970952,1.849726484024965
8691,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_90,1.1126038471471065,2.1852767215388775
8692,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_91,1.0478121971583891,2.1432923885990354
8693,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_92,0.9708968012328563,1.9805986032455933
8694,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_93,1.1595401256905091,1.6615520013864367
8695,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_94,1.0681181643227333,1.8207159969155273
8696,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_95,0.9572747221594042,1.9117517954152257
8697,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_96,0.9980507403766212,2.21236108469465
8698,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_97,0.8733543442919054,1.9309883607136569
8699,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_98,1.2502664948062314,1.6969912113300492
8700,macro_Caiani,macro_Caiani,Scenario1,0,86,2020-01-15T12:49,HH_99,0.80261835755628,2.0829561852287717
8701,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_0,0.8271516907297058,2.0873015732190723
8702,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_1,0.9730010912361002,1.9627536928728597
8703,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_2,0.5358376422938557,2.0156506641795118
8704,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_3,1.1293144129500332,1.9349271672267985
8705,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_4,0.6405332342774506,2.1246118690497444
8706,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_5,0.6726240682066322,2.216643084062369
8707,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_6,0.6071707744494432,2.1320221202870235
8708,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_7,1.0145530184463505,1.768614122290957
8709,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_8,1.2630549832097453,2.226204469665747
8710,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_9,1.0800263499577418,1.9092777486919439
8711,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_10,1.016737379247288,2.0283626753350554
8712,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_11,0.7307907578824621,2.306807785459548
8713,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_12,1.064502034361709,1.9803819655204076
8714,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_13,0.7645511684469698,1.983351429208884
8715,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_14,0.8608138545593115,2.0552476197409484
8716,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_15,1.0769454150945863,1.7766729300519541
8717,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_16,1.038199464315677,1.9571442072875274
8718,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_17,1.3264652132605659,1.7291554409765901
8719,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_18,1.6991500972215583,2.069296114491845
8720,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_19,1.1630294042982912,1.9638710806307018
8721,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_20,0.5488451949076876,1.831370464047503
8722,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_21,0.7356722970065417,1.94923263495817
8723,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_22,1.1628085905520884,2.0284110783089004
8724,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_23,0.7890516659510077,2.1733058833566585
8725,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_24,1.042875705353706,2.1666156130453125
8726,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_25,0.8590871132035843,1.8137067079153386
8727,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_26,1.0420203731230335,2.061304435286709
8728,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_27,0.9411396321694668,2.16079172668005
8729,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_28,0.9493986923223632,2.0470907631313198
8730,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_29,1.0338350233052913,1.905541631547279
8731,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_30,0.8003158072167096,1.9357673240248265
8732,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_31,1.0775622009907908,2.006482759296322
8733,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_32,1.214110449651919,2.1077942450254223
8734,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_33,0.9797863072022066,1.8322501639340105
8735,macro_Caiani,macro_Caiani,Scenario1,0,87,2020-01-15T12:49,HH_34,0.84931745258504,2.0002345143464657
